tanb	M1	M2	M3	mu	mA	msq2_11	msq2_22	msq2_23	msq2_33	msu2_11	msu2_22	msu2_33	msd2_11	msd2_22	msd2_23	msd2_33	msl2_11	msl2_22	msl2_33	mse2_11	mse2_22	mse2_33	tu_11	tu_12	tu_13	tu_21	tu_22	tu_23	tu_31	tu_32	tu_33	td_11	td_12	td_13	td_21	td_22	td_23	td_31	td_32	td_33	te_33
45.6972362	573.224115	4274.99381	4315.91952	-5007.43151	2684.1751	4064015.5	6998683.43	661.323667	7448682.07	3503533.6	1383436.81	4683300.67	9753709.51	2188027.99	677.338123	6779249.93	8907707.53	521915.64	1304338.21	1784853.09	9169580.9	9905962.69	8336.97081	-20.1102376	-81.0995609	21.3874459	3823.79174	90.8245921	-69.3294972	62.9117131	-2911.40616	-5226.87346	-0.0795125961	-73.2725799	-16.8102205	8139.21332	-71.0748494	20.8144426	-48.836261	1067.10911	-2807.46996
7.19281165	141.954021	4781.58203	4203.38422	-4617.39123	837.35903	5119350.48	3871926.55	436.643481	9891273.27	4824441.57	4568773.28	4557310.23	3997944.12	4240988.57	901.688993	6555202.48	7441614.22	5908000.86	9908795.08	5327050.33	9308123.35	7418678.59	-3018.53001	82.1981907	-77.6179105	-14.4341767	-1548.39516	18.5744405	-48.5706687	-69.7187424	-314.876437	-7623.6096	4.11037207	-2.50587463	81.766355	3988.48414	-55.6467026	-81.5832779	-94.8191833	9004.06122	-8550.76566
42.5390235	806.949539	197.907495	3223.45793	3983.53815	4076.30005	1497654.26	3409575.27	430.596083	2093452.9	7940435.14	6886973.52	3263711.94	2670510.99	9592450.76	856.654048	6881614.52	5037254.25	6701137.03	6561941.31	1074060.87	701353.331	4890234.31	1248.47531	5.41805029	-8.98599625	-27.1907687	4241.3938	-35.7322097	-21.5750217	-13.3400202	668.957233	-4251.64461	-33.6843491	74.2258549	98.5571623	2766.62827	-39.1367793	15.3915405	-85.8355686	-4526.67117	-3531.06797
15.786982	701.391049	2504.71535	1488.16287	-3747.44773	4171.82553	6047529.76	6686832.06	509.085774	3676094.77	6369001.82	4112178.85	622039.043	2936608.79	9339004.81	858.484864	3074173.15	9896573.86	1216889.01	8681935.14	3140369.41	4560787.83	8582043.52	-7175.75639	88.023293	-71.8875438	22.4995375	483.371019	-84.858042	-46.6709256	-43.257755	-1382.82835	-2987.80382	-25.5023181	97.1721649	33.0345869	1509.28259	-74.2492527	-72.2629249	73.0370879	4494.41433	-5096.27938
52.0544964	2748.89101	1096.05398	4783.25198	665.860176	694.235887	2599639.39	1072126.28	314.84288	9191896.06	4152538.54	1440813.01	8904828.65	7168118.66	2220940.6	68.6853752	2236192.83	9431063.86	9371584.38	2770232.14	4938572.0	2608084.99	7315694.11	1670.48097	72.5974798	10.0408435	35.1122499	-5866.75167	75.2448201	-18.1941211	23.0467319	-9600.35805	-5731.62168	43.0212498	-5.13004661	-7.19762444	2441.92243	60.2451086	-44.4413662	70.1968789	9384.28521	4474.46465
2.09097905	95.5363314	1062.55841	252.26274	-4133.44681	3196.60607	6145369.21	9553330.24	118.04685	9199551.6	9365545.3	5689424.47	5139089.56	4121284.56	8646570.27	361.246049	2975223.28	2298559.22	8794784.68	7003477.38	6925721.51	6555470.1	4574614.18	6267.78126	-11.2912357	-44.9190497	38.2327795	-868.36338	-88.9249481	18.3207273	-11.5978301	-7953.30584	-1347.44525	10.7059836	-7.34613538	52.2442937	3515.37108	-57.5343043	51.0035396	32.46665	4968.02926	-1469.98882
11.2041413	717.85666	497.311877	3097.36275	9459.01752	4952.88665	1780868.11	169525.216	979.514658	6420196.33	5318993.05	4012905.63	7676857.1	9384862.38	3194717.87	217.42931	9167121.63	4381847.24	3316699.94	8416709.04	6997643.93	3344482.28	9898000.78	-3736.15265	-11.2266481	73.9080906	63.9801383	4562.86907	-65.0238216	-51.6283065	61.0004544	1090.26313	-3966.26413	0.619804859	58.831501	3.97354364	392.295122	-2.33698487	-67.6171571	-23.3542442	7004.91905	1472.5852
22.9230655	2645.61889	260.19486	4845.04932	-5131.43152	3621.48656	8706626.12	3283209.32	523.240864	6439601.62	1456735.93	4283136.67	4968551.94	638610.011	7891426.91	624.666393	2081975.84	9417564.14	8256050.5	9062965.35	7995881.81	3481781.99	7610274.01	-5000.87857	-41.8778479	-67.6328778	-64.7610664	-6813.45433	-21.55357	69.5752144	-75.3570393	224.591494	4495.81504	-49.2424071	-70.6180274	48.9411116	6134.71866	88.3642554	8.11547041	-32.4350834	42.746067	4056.48112
22.6907263	2791.4849	3552.18952	4637.38154	549.983978	2576.66822	7031406.05	2888666.28	575.215697	1672670.52	9965679.99	484184.526	8094257.7	1589059.3	9999256.74	735.229254	7522693.61	7850061.1	3790817.96	1767005.55	1614221.15	4191687.08	6080202.32	-6190.31489	-1.00066066	71.7887044	-3.28399539	-6678.20483	61.0255957	38.0658984	58.9167953	-495.457649	4477.32091	64.3144488	-65.9422427	-58.3327144	-5933.77292	89.2859936	-79.5984432	-85.8940631	4280.83181	6715.73758
21.1405383	123.206657	777.144443	2350.65526	-8027.09356	3514.54705	4042308.01	1110005.54	654.275	5943284.67	9261176.82	2270166.99	6737356.03	4699771.36	445366.607	330.291361	8550663.18	1586421.67	1534370.5	7070703.59	6737685.64	3234024.06	594646.251	5398.99707	18.018949	51.6515732	57.5897694	-5010.22846	95.613265	-67.8447813	12.9791141	-1391.93594	-1142.65084	35.3945136	-60.6450617	-32.6894939	294.654369	-79.6904385	-4.75153327	23.9884377	1540.57384	-903.937817
41.6658577	310.226038	70.4642879	3855.39783	2633.64553	1873.76606	7372044.38	910572.557	826.302886	1942207.93	5198992.22	1861802.51	8005047.72	2033929.47	48490.59	90.4172659	7562844.09	3861145.08	1663219.55	6013790.89	7198811.17	3255327.44	7601369.76	-6393.6463	-0.107187033	-71.0336268	76.9416332	-328.168869	-0.680047274	88.6614203	7.64585733	-6425.38786	-2141.63959	94.9367166	-3.41407061	-89.2805256	-550.590158	22.7995753	37.9663706	58.1815481	2174.29638	1017.86137
12.4927501	484.322646	1196.21119	3110.30098	-1750.97048	3889.31567	2767422.7	5469052.8	984.619141	8596816.39	1440581.59	7316266.31	4729084.63	701073.862	3230604.57	4.93551046	2481157.72	9150456.94	5770248.75	1638818.85	7370076.25	3653120.39	9777906.37	181.211233	58.331275	-17.9385424	-3.55061293	6310.54044	6.4997077	-12.7503991	42.2055006	-8552.44175	5851.01008	77.5151968	-48.9420176	7.88470507	2327.83198	3.4653306	23.8404393	92.8704858	6304.07095	2130.99718
11.7475529	1626.03366	3446.67713	3888.94303	157.33242	4386.17161	2438368.72	8263448.56	21.456847	1372201.74	5130170.41	3288773.65	6431518.12	1006498.57	8296643.84	697.59196	9614293.26	8185958.53	6041164.65	7567403.8	9322082.03	1501154.51	6991082.72	3602.49877	22.3631263	89.7283435	-27.9396653	-1664.15393	2.74330378	95.4896212	-98.1213484	1028.14555	-5414.52885	54.5986891	66.5211916	83.6636066	3754.25816	93.3784127	13.2328153	34.8514795	740.889311	-9449.55107
11.7423776	523.64037	977.599528	935.824539	-6013.54837	4591.7974	6955335.78	9464471.93	25.9034354	2857989.56	7131488.4	9282556.2	3400825.09	8725026.48	3600036.13	716.010988	9194534.13	6879774.54	3847340.48	5906777.19	4188347.46	4903542.7	3086071.61	-6071.20126	24.0618348	-92.7968584	85.4337096	-9077.50987	41.4214849	-86.7278293	-51.4050603	272.893906	-4940.69576	-54.7927499	92.9522514	-53.4617215	-369.433165	1.15371943	-77.1677092	-56.0537249	-3666.4319	5792.36984
14.6761712	1119.51875	2193.96471	4003.28016	-9445.83006	2065.55802	8939110.52	2371712.91	415.792137	7803019.8	6461606.24	9473785.06	8122102.92	6671025.07	3985848.96	73.4879076	7460166.58	3544165.08	9855239.05	4704777.8	5696570.99	5137311.57	6306843.73	5798.71416	20.9667563	56.4970613	-77.2565037	8047.79649	-27.3233294	74.3416667	-2.12848186	-1024.44649	-2031.30424	-67.8823084	-91.2335165	91.2661433	-6480.85237	67.041719	-11.7625415	-14.319092	6360.18515	4257.23433
30.6653557	801.123989	3159.90744	918.964528	5938.59196	3739.34591	4621369.39	993689.509	961.150825	5942676.71	9489115.22	4597723.57	3814328.78	2673034.62	8536132.91	690.747082	9355677.85	4311356.51	5281242.23	3169570.62	2478421.45	2276929.81	7203599.16	-4395.13922	76.5177011	34.6073627	50.1782537	812.380314	-1.59261227	-22.2801745	76.7217398	516.451597	-2840.35385	-62.8186584	-96.3385731	99.8900056	2094.17582	17.7652836	-63.4499401	80.0845027	-7932.17927	-4524.09148
7.77059339	2462.72454	669.835389	4160.5366	7441.48612	494.787636	8779595.18	9154031.99	344.323665	9003814.29	3149127.03	7672193.68	6825353.06	5583396.02	1262343.58	613.333762	2003349.91	7450294.96	7601280.36	1832900.95	3401487.29	9933464.6	7332489.94	6680.94039	24.3616104	48.9948392	56.9221973	7300.72021	-19.2953348	-89.8751125	-42.486167	802.841187	-4332.55136	36.6168618	-83.6409211	86.1860871	667.365789	95.3685403	-95.3552559	-9.01064277	2309.13281	-1542.74225
52.3879791	835.265036	3490.23079	4110.60087	-3090.39235	2893.9191	4875436.41	924269.94	315.278977	7055971.26	6144790.46	8981279.19	3535090.07	2954813.06	2287238.18	791.317582	6558350.17	2953155.47	5032327.38	849928.119	1193701.62	8622496.19	4002381.64	9910.44283	-53.5812378	-36.9473994	-63.5895342	-7540.70461	-22.0824599	39.0232563	0.704324245	7074.6994	-2138.52942	33.6063623	45.9258556	-3.16779017	-8855.04052	-83.555086	97.2548127	-75.2095506	1914.18648	-3823.05145
12.2643519	2081.68861	438.768082	3992.49044	9657.19223	725.099966	9125460.79	5203587.1	765.974939	7463766.67	1092871.17	2129681.88	7370992.96	6796170.92	6829959.86	580.643535	2528466.79	4370899.76	1171304.88	3342593.43	3744664.76	5925779.55	4013583.03	-2946.73324	-81.490314	18.3517456	16.3127661	3843.36591	-74.7222811	79.3255448	4.78312969	1582.86452	4799.33023	-78.5010636	-35.4973972	82.2794318	2937.9642	-0.224727392	-15.5212045	-71.8588054	2976.4533	-6242.9595
49.7349584	3448.39369	3409.52355	4818.51581	641.590357	3796.79432	8303915.53	3310201.91	964.493036	2507899.52	8813548.03	4419500.01	4299867.23	7530424.26	2219244.71	665.857613	8377319.11	6271279.79	9295852.67	9276608.91	5164661.48	7266017.72	893267.564	5032.01842	-7.27579594	56.3329577	62.0497823	1086.19213	2.07107067	-54.5544744	35.0821614	-855.442882	-2103.66547	16.5984035	84.2635989	98.9537239	8342.21125	-61.8085921	-9.41171646	-82.502377	6849.48444	3082.85713
57.898807	1818.72609	174.678816	4141.41132	6327.48723	3075.9382	2550263.1	1981068.87	930.953264	5240099.94	3204411.57	1857822.3	3512122.84	3665957.61	2830336.56	899.737477	4172276.12	5425852.98	3686091.26	4236460.74	9335989.44	2590843.92	2717537.09	-93.6806202	31.4323664	-16.4755464	-3.5274446	3871.26327	2.40610838	-61.2356246	79.2374969	1913.43665	-6945.06258	-87.6059949	44.1804409	6.53977394	-4099.59376	12.2147441	45.0192451	12.8082156	7407.86314	-6450.77586
30.9344903	909.334841	360.432434	1480.54737	4581.17485	2149.46544	3268668.61	3589428.4	864.360869	3505850.41	6594381.41	9163400.55	1305233.17	1370479.78	9585538.48	138.661206	5573276.44	2375546.65	9838282.89	9653605.71	5554361.1	9069741.13	8981180.25	7818.3043	-29.293263	99.2248416	15.0359631	7742.71727	-17.1000719	-89.4932546	34.9460006	684.199333	-4201.2006	-65.0069654	-66.6122049	2.67611742	7301.45216	-30.4215848	-25.1285434	18.5953498	-6996.39142	-7504.70206
10.1439964	3304.02414	915.731964	4556.71797	-3296.07248	3772.70672	8285035.95	8766124.67	437.921673	6803991.57	7443163.33	3284581.7	7771392.7	9002992.35	1056187.26	671.120524	7580337.88	7096140.81	1726945.22	9197822.49	1600654.37	4342334.82	6428336.46	-8781.62242	-50.4007488	85.5221272	9.51784849	-4824.70512	-53.7193298	-40.8941448	41.0909891	-9057.1592	-6552.30612	5.30594587	34.3265772	61.2987518	-5615.21083	81.7234874	99.4892836	1.48148537	8716.30669	2029.24728
40.7154021	654.067665	2532.98652	4418.12919	-1428.45154	2009.43288	5002293.5	4941319.15	244.672403	2374203.77	1283809.98	7018815.88	8321343.16	8020275.36	2337657.69	74.0121081	4534959.01	4640105.92	3759969.29	6773081.5	4627127.73	3043349.22	9104597.58	8244.96031	64.507246	-44.4392562	-22.4894106	3253.42894	76.3663411	-81.7108274	67.2381997	194.405317	4324.76401	82.2234154	-62.724632	-54.4269443	-6708.34273	48.6982584	-89.28525	54.3738127	7693.84861	-7150.37555
29.3441778	52.8604865	821.041972	568.500219	9221.13061	4266.05518	8401774.65	5145420.1	738.912344	265377.672	6007181.4	7895474.62	8794320.36	9430609.08	3707286.46	469.253659	4025539.3	7983478.8	2378698.66	7813643.03	5231896.64	3509855.8	1863859.0	-2152.20928	-83.6759925	88.8038039	47.8714228	-1801.34296	96.7396855	72.0212102	-10.9552741	3941.85424	-366.405845	-50.4134446	70.1645851	45.2087641	-4372.2111	-69.5737064	27.0810723	-52.9090077	3521.90614	5272.56489
37.8097699	86.347169	4428.66724	2213.2918	2975.76308	4648.92657	9012834.17	4080837.25	184.281409	1401701.42	6730434.81	5353425.12	6818543.3	4917888.2	8111486.84	410.413444	9158427.79	5761975.71	2400480.81	4758026.27	5029823.41	1488948.79	2469590.96	-4070.93227	20.5959916	29.1520357	85.6919646	5497.64991	16.745472	81.5715313	-1.80136561	6581.68077	2564.04638	-11.1517787	94.8086262	28.3394098	7998.40689	-82.6085433	83.7675095	49.1119623	3120.09335	2486.36961
9.45691857	2766.8494	2942.81127	3577.23041	-703.001022	4472.19435	1673375.64	4091912.88	230.497047	824043.124	9316069.17	5805101.62	3349736.08	1429780.59	1937207.74	122.607075	6259896.01	9413597.49	8446502.13	7571197.6	7856577.61	3474288.57	6255143.18	8962.14366	-99.6090984	-95.523341	28.9297462	5039.8922	-71.5459794	1.58816576	-17.9416656	481.230021	-6180.21339	-15.3796315	-49.3608236	63.3118868	-1287.25111	-10.4625702	-89.2600656	30.6256652	-8726.53574	-5800.5774
19.950743	2574.51175	1565.59794	4625.86454	351.586342	2089.04536	4401215.27	7625819.94	279.250294	2329537.39	4672182.73	9165064.1	4762960.59	246955.216	9400036.37	275.861204	394887.864	6516235.74	1989297.81	9211323.4	9510083.93	3672340.01	1813569.87	3651.51286	33.9198112	-61.6581202	66.3223982	4484.58314	56.8577051	79.5128703	-46.4981318	-591.447353	1869.94076	23.6658096	70.5550075	43.5248137	6067.9698	45.9969163	9.8679781	-28.7204742	-7947.1451	-407.200456
10.0343226	4367.83262	585.645093	1520.53867	-2314.63194	2113.92884	6043883.19	5913533.9	631.387711	7335544.65	7960361.97	7052468.33	1353505.14	757635.795	5467371.97	971.403301	1488276.31	3755494.81	3506992.42	1306593.18	4292942.73	5260737.84	8857122.17	5075.5322	-33.9825571	-29.3339133	-78.2907486	200.990438	29.4991136	95.7624912	-70.7749337	374.919176	-2552.59573	-62.0978773	75.382483	97.4323273	-1534.21223	62.385571	97.9506731	-85.1741031	-1412.45544	-1594.21027
49.8973473	237.609928	1615.16088	3366.46645	2238.3666	4895.61231	1445510.55	854018.149	30.741727	4390606.35	2336074.76	8394874.89	2738687.59	5901799.06	718466.175	239.535213	5975491.12	7690346.09	1264333.17	5483309.49	2802918.4	8432131.59	4814869.46	-7547.86938	49.7990847	-40.0947511	8.06857347	5009.01699	-44.463712	-41.9818223	46.921432	6623.74616	585.749149	-40.1478708	60.5711579	62.1420741	-5560.99385	-72.5032955	20.3895926	85.4086757	9112.87427	2206.96211
7.95268372	3195.62593	2221.06087	2216.74218	-22.4685669	2551.49014	3093869.31	7195143.14	192.34769	1170079.79	6850525.64	2987857.85	4942598.25	9508951.45	4449608.99	819.235027	9272765.64	9376229.92	6219487.44	2066131.6	1386864.93	139720.463	8673123.28	-2293.7572	-44.1875815	-46.9157755	92.4260497	3199.42951	71.3782668	9.03458595	12.2243047	831.301212	-5678.86978	23.1945395	58.9728594	-79.5284048	2981.61387	-9.90303755	28.7275314	-37.5238061	3837.90374	-610.363483
4.34334597	598.972812	3076.83868	2093.69937	1728.75166	2197.94366	4798079.59	3887985.97	47.0264815	8806183.95	6188158.96	1838567.96	8869009.6	7389976.85	8147619.41	580.361068	2930833.76	8776883.2	8712571.62	5823526.42	7938704.24	5681048.91	8485347.28	-6380.39231	-13.9871359	-73.4835297	-82.3087782	-4804.38471	17.0380592	23.9374638	13.6206388	604.218245	9769.9964	23.0443001	96.3613272	91.5707946	-5510.59067	-98.9124468	66.4517403	88.636601	-157.301426	-4772.9373
6.1576605	1434.77691	4750.74739	3061.99241	9200.54555	2513.48329	1955091.19	2631314.47	613.360703	9118167.64	3118906.29	5297110.02	7511690.11	6803399.1	9253100.47	386.155218	6047089.29	9209761.77	6125311.26	6833486.63	8925642.39	5160479.07	4544909.91	-3123.10636	-59.5528454	19.4822788	6.32348061	2375.34404	19.045639	-17.8071678	-9.04119015	-6661.4899	-7569.61957	79.4925213	-91.9950336	-24.0423799	9252.5816	71.7642069	40.6595349	83.5345507	-9731.02469	6476.24016
16.6499919	3347.19394	398.915408	3660.64231	-679.163933	4867.47288	6167152.11	2527510.74	452.390462	6335879.25	5066288.58	4194893.48	139742.275	2187045.56	5995715.96	968.335748	2830858.4	5014092.71	3040508.19	5937985.87	1242259.25	2550517.01	2839266.14	1532.86934	21.1212039	97.3883271	73.5359192	1267.70616	-9.35128927	-77.5670379	-6.53775334	-1873.66962	3417.95921	4.69127893	-83.0623657	-92.1475559	-1072.8544	-27.9992104	17.3857927	87.8809214	-5266.99096	-1212.50212
10.135263	325.38212	4796.32386	4694.11595	-3844.09785	2978.70177	4459973.84	9671392.75	453.29091	3442692.17	383194.034	6265722.9	7210374.95	7910231.39	5421082.87	162.772	8805572.41	8841708.56	6960721.61	3300142.83	395857.882	219302.662	7615355.85	5481.68063	-32.7209711	-53.611055	22.628665	-2831.19738	-63.1118745	90.4672384	-13.1134868	6606.60028	-1294.52765	98.3850718	52.7704954	-87.0993704	-1143.08238	-69.843322	38.7545705	11.213553	-2261.37102	-3793.33735
28.8519188	434.115881	2744.78756	3027.48152	6105.58033	2897.06426	1180771.34	3353701.83	354.43911	2369223.4	5452171.15	9102886.95	8914156.09	8747196.21	8135176.47	660.816491	3697050.96	2841111.49	7112931.87	1829133.08	5856679.98	9173946.3	2219328.61	-5185.9498	93.7213302	98.2577324	-5.44831753	6545.15505	-31.3514173	-31.1955452	33.1950426	1077.33488	1738.47198	57.6035976	-73.1096476	53.8799286	-4851.91584	-19.2246556	-31.3979626	72.4431038	3417.29522	2621.14406
36.4999278	2325.09996	4951.52355	4533.83325	-288.177729	609.963163	4680461.73	2566740.64	378.358364	1943450.97	8445236.14	566594.351	4460927.5	2138805.32	2111972.62	382.888615	5154633.1	9717428.53	9325810.26	8703867.64	8888537.08	1491056.83	4041920.58	-5555.49622	62.7832294	82.5966716	-2.89765596	-6270.96385	-25.4056454	64.4395947	93.1955934	998.375416	-6953.02278	-53.0280709	-70.3455001	4.44419384	6105.92604	43.5279012	-15.0465667	-8.37404728	3603.9114	8170.50576
38.316393	3612.17206	399.760706	2868.92453	-3769.68443	4605.67829	3209718.42	6914161.9	928.173482	4374528.75	7792255.9	5823149.13	5984482.39	6473937.72	1735626.7	863.843739	8121077.73	1736198.45	7161142.6	8804753.45	3651166.87	210839.837	8937353.99	-6570.76389	-57.1538478	23.2364297	-95.2761285	4048.03038	69.2893267	-79.8865467	62.1345758	569.207668	5599.28179	38.8893247	44.8277473	-77.5777489	-5859.48855	79.3802738	3.98870707	96.6140747	5155.45726	6192.91306
4.9364328	305.19821	2877.97203	2891.38232	512.421131	3754.72355	591211.456	3349548.62	988.291383	8339952.74	5967336.69	8446492.59	3033815.25	1477827.57	9950625.79	821.320176	1571397.73	8185304.07	8548411.94	8948664.45	1020324.99	1391835.17	3857258.3	-4476.2373	69.5436954	83.4954262	31.2864184	7193.63213	7.61942863	-24.5762885	-6.64026737	1798.75255	2237.17809	-34.9878669	57.6544523	82.0959926	-2620.12362	-79.4654533	-58.5594028	48.5065699	2279.98257	6518.44144
11.3090271	4928.31075	309.286824	3806.12358	-8962.81719	4106.03891	7193924.83	7516340.42	41.5399149	2133827.79	3429652.0	4101225.71	8430460.89	1978034.13	9677710.18	31.8375677	8572202.3	6961626.4	4094983.98	1826805.84	2870377.97	8025806.62	2224972.22	-5719.27667	23.3716726	89.2541647	-67.8997517	7842.34524	96.5688348	-83.4272042	-65.1775628	636.951923	6633.47602	20.9162593	47.4804759	40.8075213	4790.25006	-10.1487339	43.4154868	-37.3115361	3506.70934	-2690.89758
24.0457713	4693.82297	297.247723	3366.8919	6917.21797	2511.40707	1105565.64	8313434.9	307.398409	4141056.72	1147011.46	1267567.58	6473949.65	4049358.87	6201075.75	390.902311	344569.232	3888470.85	5414440.59	8183579.13	6646244.09	3579426.84	4305808.86	29.6676159	78.7423611	1.60630941	-17.268002	-644.398332	-58.2544148	-24.2243111	75.5375147	-6340.87592	3211.64966	-49.5449901	-44.9976385	-64.079538	9660.42161	-39.2693102	73.712635	-69.3479627	4692.99078	-6558.46745
33.3764967	4200.32433	365.602878	3888.0818	-2623.19922	1829.08136	4156728.71	1517935.13	331.138074	9030929.96	9072237.35	1103081.34	3994261.78	753575.269	8185236.12	68.6580315	3866320.5	9964078.43	1433324.05	7260559.18	9500733.84	7149497.17	7135793.6	8403.9402	73.3485937	-41.2788749	-8.66351128	1850.70515	5.20282984	66.6598916	73.3013868	-8341.46053	5084.94377	-41.1617756	-47.6620197	-23.2776582	3658.24819	-98.6499283	14.155364	61.5634203	8907.21679	3271.42715
14.4131271	3621.65179	1139.91249	3656.2978	8855.85546	4716.51974	2012847.66	6110499.65	679.447591	3591511.86	3867080.15	4806817.85	6379780.61	3570047.84	9721197.29	281.086355	9115340.02	5007237.65	5419357.33	9616385.36	4415446.04	8913778.8	2923000.0	-1439.81159	-29.1065395	1.65320635	33.4135652	8887.65335	7.47730732	-89.8090437	-19.0960288	-81.0599327	-7130.15795	-70.6937432	90.4080749	-16.2839293	-3991.04476	61.3992929	-86.0489279	90.0506258	-4834.3879	-2585.50167
36.2378473	552.552592	1763.76917	4111.0868	3068.81785	1214.38252	5427133.87	5978566.09	985.135198	8302715.7	8882768.0	5859206.6	2761342.2	1212988.9	6682315.86	984.90721	2258275.68	8125473.53	9597768.63	4790745.02	340149.89	8080112.46	3582891.92	3702.00634	42.8702116	-13.7296259	34.0764284	-6996.52612	3.39323282	83.8574648	54.8839927	-7014.37175	2557.39689	96.7235804	-67.787829	-1.56310201	1385.87713	-96.4848187	69.9755192	-76.275067	-1226.04609	5157.36103
17.9604251	886.641241	411.835377	1490.74154	4086.95817	1622.31995	6442348.18	5614280.45	915.250301	9567288.91	7217227.63	8280540.61	1031296.53	2403710.6	5933475.63	176.701963	8204612.21	8254352.38	4161424.61	1233020.55	4419875.51	1852813.48	8606198.66	8059.09395	3.29993963	-58.6458355	16.7018294	6962.4126	-14.9977624	-15.8427179	20.8174706	508.099794	1086.30657	-28.5514295	-44.1826105	23.4131217	-1025.80905	39.7742033	-47.2920418	-13.9250517	89.610815	-2478.16622
3.27749788	131.210796	4863.71669	3469.20101	662.609339	1724.91791	6860396.07	8505431.46	908.585727	3985140.57	8062224.69	4831836.35	3209366.16	4702511.95	4679491.38	3.66920675	7947674.06	1621592.83	4026890.52	5283683.02	8683114.7	9586611.95	5841202.6	-7625.18793	10.4231834	9.6434474	3.82992029	-206.569433	94.8000789	-5.39505482	99.2788076	2880.90229	-5485.31234	74.2964506	-75.8158818	-28.2381356	1395.86926	7.09295273	-86.1972928	-17.9586291	2257.44128	-5147.29649
22.0780662	2867.25518	4298.25028	4863.03337	-190.079212	4126.80109	6843555.54	9656079.87	928.956151	5223451.34	6174238.44	2340139.61	3244401.72	6203044.48	1930653.08	967.164457	5155473.52	4563072.16	170780.999	7339501.16	3711277.85	4802995.44	7894641.35	4996.15312	-31.0141206	-11.6673648	-6.64829612	-7368.48503	0.563704967	-19.5888281	84.7037911	-645.281672	8550.29821	-83.6871639	20.1651454	6.95015192	-1493.69001	76.9601107	-40.952003	44.1140413	6245.9898	2712.96978
10.3307508	1509.35345	867.66201	3058.24271	-2160.41028	2034.76792	4666080.17	8324478.93	988.386273	967255.56	4216715.11	2049321.17	8791139.29	9334622.72	6403759.32	226.338521	1707079.49	6193594.85	7254878.32	8911270.66	3289786.33	1314935.21	5969225.54	-6733.43033	-97.241425	-96.5999424	-46.9399512	1104.76971	48.14955	-34.0787709	96.7293978	-591.846704	5689.71634	29.7870636	-77.4157271	40.2144551	4236.16052	-63.7651712	39.6537185	48.3883858	7095.99018	-7229.56121
3.90204998	2061.40957	712.84683	2512.41627	-7406.48836	2778.2413	2802671.94	6461587.17	669.094503	9260893.11	671063.522	1367769.73	8686970.49	7716821.61	8298699.58	55.2072898	2785425.21	9605893.26	3265817.45	8426538.35	4451173.3	8210202.47	7370702.69	-972.930789	-70.9478229	23.3661532	18.2202339	608.354807	-1.68879032	-33.0888152	15.3097153	120.896101	-676.953793	60.4123592	-89.4163229	59.6189618	-7445.06836	-65.1244432	-75.3246844	72.5538254	1000.29707	1994.81845
8.96553116	3177.5994	4041.87562	3042.86241	928.453207	4253.33323	8846519.8	3177707.77	181.742802	5632082.39	1835075.91	5802120.23	3082597.29	3205330.07	2498658.96	774.82146	8373007.95	3549273.75	1372998.95	8625993.76	5538789.54	5211243.83	4724816.38	-2721.05038	61.1722112	-53.8021088	13.3400559	1688.84277	7.32126236	-84.7853452	70.1689482	578.529835	1016.52265	-0.38228631	65.9887195	-10.8754575	-2571.37656	-45.819205	94.2752719	-12.0986342	6355.07584	5164.65425
39.7593012	4950.98274	3608.17127	3762.64457	-174.349546	3518.36373	5409528.03	5419422.89	102.144681	5916653.58	7397447.62	5940855.8	891138.359	8218172.73	3344832.45	418.736756	9290574.13	9936303.54	5612118.02	2826386.01	3213766.43	393841.738	4496626.75	4601.01008	-83.8105887	-89.7994131	-13.5670125	-1969.89477	43.0259347	-12.0158374	43.3056951	-1426.7993	-6482.9722	-98.0306417	75.1437783	-43.2642698	-3003.53646	48.6220002	55.2356362	18.0942416	1253.60012	3070.31512
45.2589766	745.252582	4043.00268	3769.68371	3296.19646	2368.69463	8886062.32	7934346.59	110.042602	7217148.36	3304693.6	1072186.7	1949268.77	4022734.33	2553548.18	387.397289	9769452.73	9539704.75	9847268.2	9073779.31	3292305.49	4690144.41	3448813.8	6407.30619	-32.9574525	45.8984494	84.4038367	-1726.89319	-66.6371673	-72.7313846	54.3894053	-517.504811	-5629.5374	-78.6827981	17.7372217	-67.4405605	-304.819942	-41.8801665	-90.5085921	18.5566187	-5609.99155	101.574659
3.035453	1047.8857	1897.50537	3949.50651	7390.07235	1961.51804	3790339.64	2497301.33	10.5116423	5335731.06	7840612.07	5237853.47	8140659.45	2286688.33	4564956.24	889.199913	3174783.0	4179199.43	6204356.96	7589523.46	9074336.01	7158365.06	5499368.61	6331.32458	-30.9215188	58.4763885	-13.7642741	-8258.84104	-9.7014904	46.5815783	-8.17241669	6070.03689	-5237.88571	18.9810276	-42.362237	-34.5591486	3546.76604	31.6678524	-60.9778583	-85.3702128	-6174.5593	8771.4839
