tanb	M1	M2	M3	mu	mA	msq2_11	msq2_22	msq2_23	msq2_33	msu2_11	msu2_22	msu2_33	msd2_11	msd2_22	msd2_23	msd2_33	msl2_11	msl2_22	msl2_33	mse2_11	mse2_22	mse2_33	tu_11	tu_12	tu_13	tu_21	tu_22	tu_23	tu_31	tu_32	tu_33	td_11	td_12	td_13	td_21	td_22	td_23	td_31	td_32	td_33	te_33
3.78682543	726.177537	2191.01266	4560.80667	-5541.21435	2776.81801	7730047.16	4207145.68	561.380506	1527829.25	6621715.23	6918982.08	4482483.31	6760245.18	2094070.85	888.052881	7541334.18	8983028.57	5495710.12	8114321.02	770462.139	5471814.85	3391763.19	644.17243	-82.9944715	78.5032153	75.6825328	7696.59996	-21.3578403	-73.1086344	-84.3442485	3016.58154	-7775.77996	59.0788841	-17.2201276	-12.3652816	-3288.638	76.1701584	16.2872672	-8.59956741	9958.22906	1051.26143
34.2290169	2088.90743	975.503617	3592.73433	128.676891	1245.73268	7744359.88	3959463.15	504.970074	5988313.74	109124.401	8051606.23	8220195.69	5118853.98	7653867.82	16.3754094	9108588.67	8601068.54	438436.37	7681168.26	4247903.83	2522539.47	9786457.77	-2643.7676	89.9017811	25.9580851	4.20933962	3206.40445	-50.1132697	-39.1878366	-17.0216084	-4604.70438	4558.82549	23.9959955	-17.6806569	33.2551241	-6632.74318	5.66093922	72.4536538	-32.3477268	8213.7835	-2884.92799
14.3263858	850.129966	4844.14679	4314.0814	-3024.75214	655.929755	1862947.95	5335325.75	231.484115	3390730.85	5601368.43	2028132.97	8487529.98	6919299.77	7393259.84	217.110619	8943331.68	5112974.64	6277810.6	7013493.24	5952612.7	2378076.69	3787302.22	-380.596519	71.9412565	1.37571096	74.3310571	7398.92364	-90.4794499	-8.64315033	67.0413375	8490.27157	6535.16889	-48.9293516	-4.35842276	-52.2385865	-8896.8008	-54.9756676	75.5495906	62.0278001	6136.6415	-3507.19929
34.4721872	202.278787	732.319889	2592.65011	5492.98286	3857.46991	9358462.55	8200407.14	425.293475	8687902.1	5533876.97	1375561.47	7932186.54	3546011.91	6817186.71	690.885007	6945684.1	1067954.44	8564361.98	2426030.98	5547154.37	8951217.29	1222893.67	-5921.35876	79.0296912	39.5516038	1.69602633	-2204.73528	-87.8404588	-53.4090698	-92.8057365	6843.36782	5486.22966	-80.7457954	56.9885254	76.0918379	-7137.06553	37.5641346	61.8203163	-29.4991732	-6528.88387	2422.10269
15.3411056	2718.3104	3002.9425	3506.729	-363.473892	1837.37767	6360003.99	8255910.43	521.670878	4628957.87	2890655.56	7663890.83	9589281.61	822995.21	6304596.07	207.099795	8501933.89	9314713.77	1880925.43	9472246.68	1148654.0	9770088.11	9653260.6	6086.39836	-83.8621244	44.7669744	46.9426513	-9890.14219	78.6694646	49.4764805	-10.0313962	4338.54938	986.051559	-57.5838029	-26.7078698	12.2296572	4233.62851	22.5666285	-48.4371066	-4.74886298	5377.49887	9734.96556
16.1265043	4741.04873	4735.31693	4778.17871	-835.585594	4287.03687	3434672.74	9443711.84	371.249318	2146070.01	7211133.71	1857303.75	2504171.29	3541234.65	7882267.55	34.0899266	9611746.98	1565170.74	1569217.71	5318216.41	3405117.78	3859812.03	5777630.11	3920.56346	32.7607036	66.6988611	-45.7156479	1686.90562	65.2796626	-49.4160175	-47.9670763	-2758.21567	4368.77251	-75.8244783	18.7282562	-24.5925009	-8308.39291	29.5558453	75.7221699	-97.3698614	9822.10636	9032.91941
43.6388273	4726.75352	789.457004	3761.26642	4513.50444	3201.63141	1199171.03	2933960.79	428.527196	9293043.41	2852441.01	7744900.81	5959756.89	8674721.83	1817419.17	399.635846	6126014.75	8663012.35	4882943.32	3256399.27	4626552.53	7557713.03	7933589.47	6749.5571	-94.5430155	-29.8914588	-45.2642049	3983.34117	15.2905997	-50.1431603	-65.1853652	6979.51539	3431.01665	-41.7826041	-25.2355049	7.44422956	6310.56052	-90.8722488	-8.1661873	-46.0074756	-5403.81986	-2799.11982
59.6918682	4309.84054	402.918019	2032.31733	4434.93042	1725.89127	2552984.0	1515505.65	837.660061	8083990.0	4780698.06	1631905.16	3664414.52	2961528.41	3478390.21	291.7567	2983805.12	3314033.63	9653169.84	7848434.91	4721962.36	8906861.26	6346672.51	-4391.53135	23.640622	34.5665214	-78.352546	-1493.97494	23.6635483	68.4777087	28.1523633	-5447.59503	5467.05225	48.3799363	-40.9765641	-37.0736298	-7286.05819	7.14165798	41.6273736	68.349088	-100.078026	3480.74229
6.20977409	342.436268	357.253752	3131.87954	-8928.93203	1305.50987	804079.269	1387755.42	783.064961	2756257.08	8986788.99	6041997.91	9486143.96	7588189.52	3943310.45	168.991193	2778532.9	5954026.51	2013315.85	962935.384	3843706.12	9124736.6	7712512.84	5778.33891	3.37187052	-92.1269372	61.7157936	3682.92689	38.7802005	-19.2808688	-88.4222686	-2245.75043	-772.237182	-27.2125423	-40.2036786	-78.5437256	-8464.25027	-8.14117193	56.7515731	-88.8730146	-6540.10117	-4827.92974
11.3025312	2749.77821	302.393845	3571.02152	2273.66686	2054.85504	3548481.91	6273433.88	744.40825	7432280.23	3193589.56	7090234.65	5403044.3	4302597.69	6651949.39	310.564995	7752105.42	4402182.05	7228501.14	3021115.41	6989803.61	4899132.0	9518986.98	2698.74573	4.42237854	-78.0893967	33.1523299	553.129911	-14.9128437	86.6569161	-13.8578355	4217.08584	4089.24937	-5.77923059	-19.5250094	-6.85583949	-7058.88152	96.3828683	-15.6740904	-97.9561782	8836.18116	5763.18502
28.8970457	116.170228	3121.57191	448.081704	5898.81778	4663.62001	6268526.68	9542353.56	791.48972	7019336.23	9074465.35	5680658.5	5167525.46	9149510.42	5957468.05	503.289521	1869776.64	7627379.18	7795914.99	650447.748	2593918.59	2234114.58	7989822.46	2004.55785	44.5508718	30.0943017	-64.5241022	1881.40035	43.4890747	94.4476724	51.2176752	-939.221382	-4086.64823	-71.1838275	-98.544295	-96.5317558	-6202.00753	73.4743953	33.3885193	4.33644056	-2337.74066	482.413769
3.85184685	3189.28133	675.948016	4469.04388	2284.78193	1407.94053	2066699.77	2627169.01	188.771755	7427833.77	2705777.81	5995513.31	4905700.07	7449220.3	6821595.03	220.691502	9374050.8	9952448.49	7715568.14	9888881.96	3518374.41	976624.348	1507145.16	5735.88371	-69.8526859	2.73002386	-1.73641443	-5175.51035	67.0542955	21.8278289	-86.3521859	8016.3908	3893.06664	84.8116517	-92.1517812	-1.40785575	-5800.10146	90.5813098	35.0248456	-60.3634715	-4953.26281	4496.59109
36.9936068	1197.40976	764.023686	2560.90216	1472.70464	3538.85934	7078730.23	6554879.66	881.791832	4048970.65	6515328.32	4865309.2	2261046.05	1421726.26	1956390.22	255.802501	7878214.12	2768476.8	5606853.24	977610.233	5971218.71	7699030.8	8308218.33	-9534.47653	-64.6511088	72.2718039	-79.8417685	-9586.117	-67.0599966	-51.0735274	-74.1849159	6754.89486	-4360.37357	2.15719771	-64.4245649	40.3562309	3172.65509	31.4813634	66.7180232	-11.5366083	5139.6985	72.964875
45.2113727	2859.19195	641.052249	2678.2409	108.839273	365.29028	2600122.48	9110416.13	994.309247	3200298.0	3304598.23	7954511.24	8762511.47	7655405.6	6636845.72	303.674966	4048468.08	3761895.69	9606489.3	1359105.54	4036227.8	221102.034	5136943.21	-6638.7856	-58.8982403	62.581718	53.8591623	4851.48549	84.6316099	-56.31634	-1.07524395	-8740.66398	-6408.02532	-33.5042894	-87.3702288	93.3523059	660.41708	-48.0410099	70.6919909	81.1830521	4529.9089	-4587.72659
42.2847492	4954.669	99.543361	2356.27465	-2896.01922	1148.71288	4076744.84	85828.345	155.360758	6186007.85	4596949.01	9583631.75	8310946.43	2808767.94	438717.291	157.313034	3408448.15	9411696.71	3449210.47	7888580.22	35268.2467	2798001.67	7891155.11	5324.46504	72.2977281	3.97720337	86.2486362	-4497.45774	-62.3002231	-1.24694109	-69.603917	-1321.53213	-4179.18682	12.07546	-72.1048951	1.52833462	-3210.11066	73.1887937	74.8937726	66.847682	-7654.43385	-627.475977
26.9724208	2995.4431	698.632397	2643.14466	-1781.7086	1687.92217	5995497.81	9393426.88	99.7748449	6008761.5	9767816.6	3603905.92	9986032.39	8903326.03	6959636.81	898.739278	8664124.26	9797510.74	9561779.11	8633804.87	8035323.0	9118244.52	2542563.15	1083.58383	17.5063133	-35.9339118	-44.8944867	4497.07627	99.4586349	0.870215893	-92.3567109	-9132.79362	-3157.10783	22.5105643	87.323463	33.044219	9053.92885	78.3221245	8.08358192	-17.5660372	7157.07183	-5656.6146
32.7398912	4496.61565	376.308697	3868.51249	4359.91287	3767.03363	1486858.03	7760608.54	287.404418	5356958.45	579213.608	5872414.26	7086417.6	5960025.06	3036361.53	403.312266	6814200.55	5296408.48	5301903.98	7244939.94	6591086.5	6082394.56	2112003.47	4011.22928	28.2189727	36.482501	95.2832103	-1959.05685	-2.28802562	-32.8645229	32.0264578	-6809.25548	-1728.47688	-24.1564453	78.640449	14.5585537	-8150.4339	-7.61162043	-68.7308371	98.7693191	-6975.06577	1647.4092
21.5283662	134.660789	202.217944	3603.24523	4401.55029	2691.00948	3011681.58	2809013.81	298.104167	6897457.27	4255355.53	8176658.51	9723781.73	4198295.97	9983089.74	895.110428	4037062.85	7022450.54	6743696.11	1836915.29	1862729.5	8676559.45	4311960.6	-885.843635	-73.730731	-78.1904459	-22.6619482	5439.87393	17.4524307	-2.36252546	-97.1907722	1721.82679	-3900.36404	-71.8964994	34.12925	-89.0722379	1600.72446	-77.5492236	-90.8890195	-11.1546576	-6193.66527	1469.98167
22.7472304	4233.24699	4084.35915	4003.3554	297.580957	4276.17575	515001.309	2335799.09	371.433407	3530458.83	5879185.28	3484785.74	8147672.46	7884462.77	1816541.43	663.719952	4347171.39	235116.678	7450837.95	7908241.8	7886611.5	8479967.42	1825021.9	-3093.32311	-2.08308101	21.5941668	-17.9345489	-7499.76486	-19.9775517	64.6223783	-74.2646039	3624.77541	-4954.90372	-18.9563036	0.624096394	-53.1492859	-7615.83835	63.5883331	-32.0937097	-20.7808375	1180.24945	-3702.32522
58.2247361	4908.89958	4624.80651	3590.70679	1068.51816	3050.47275	2404587.82	3274421.0	329.053432	5565315.72	4476453.17	7671040.94	3266635.52	1370131.99	6878637.89	885.738611	9117196.09	4329622.17	7670787.02	9594297.89	6539049.78	2284321.9	4246397.93	-7551.11888	-93.5343929	15.982151	-89.1931809	-1091.32767	-58.757019	-26.9936442	-43.6469316	2881.97041	5457.83162	-7.57873654	-15.4252112	42.1024799	534.899235	-99.7830953	-51.6015857	29.2327762	-5991.62668	8501.46413
11.7101137	4772.78267	155.719279	3242.46666	7816.8869	1431.24554	2567338.17	6819524.38	45.538716	4020194.9	1235610.87	9668156.84	5617435.29	4349321.31	8054332.52	478.135824	7503046.93	3190309.55	7074793.03	9632444.48	9775652.15	2598796.59	4114217.31	-1895.82586	-75.8995444	-40.5989408	74.5526552	2725.00992	72.3483205	85.5077863	8.81993771	807.663202	-6273.93603	-19.848156	-75.9476483	-8.6832583	-5314.78584	97.8382111	70.0984716	24.8379946	-9000.94017	-1090.46161
39.9288981	1741.82829	332.89065	3781.30043	2132.10464	4914.11564	9910314.98	6513231.1	46.3750921	3209257.08	6691946.09	8663712.99	3924805.78	3136980.02	6843038.78	865.618944	4401630.42	5652797.78	5817967.15	1374915.96	4298018.61	4126880.49	3928627.29	-3103.5167	34.6302867	42.0719981	83.0613852	2300.58908	84.3870044	-20.1872647	44.989419	5168.20073	1082.81732	91.4582253	22.8683829	97.2775817	-3375.95046	37.8671288	-71.6979027	41.7296529	1446.83242	-3066.19346
54.2658178	4790.37845	1521.40477	3968.16591	713.95278	3896.63687	7050602.13	768820.271	410.102069	1857636.19	9553085.86	8720518.63	9168398.35	8701329.7	6329454.53	949.698031	3550606.19	1274036.7	9247228.28	7776531.16	9299111.82	5086063.41	671995.282	-6962.1706	74.0664959	32.4858546	33.4218502	1426.83625	24.8102546	56.9948912	9.43895578	5445.31584	6477.14734	68.3096886	68.6331749	-31.6220582	-6459.73474	19.648242	84.9899173	-85.6486589	9522.91131	-1076.95997
36.586741	2532.88373	440.030146	4452.95109	-4170.4236	4060.09099	4545107.27	1791355.45	782.991973	4477835.85	3613731.59	6857974.85	8187965.46	4763087.44	698005.956	733.149397	8236539.34	6287417.12	9951473.15	7497316.41	9340635.31	7901874.44	9885519.16	1029.82617	-53.739003	8.99801686	47.2876542	-9337.43097	-36.0724456	65.4373102	72.4347205	-8333.28239	1907.53454	-31.4339839	22.2048944	31.2631156	7873.93591	43.1252739	88.1687102	46.7302465	4447.57847	-1164.04512
6.78207011	100.389332	4002.56718	4487.57993	-564.206333	1744.03057	3277018.79	8722119.52	230.368468	5921365.69	1162339.48	7448577.02	2533036.08	4038977.14	987504.172	759.53161	9993033.92	8251038.55	6344546.86	5701251.12	5456927.85	5513816.02	3548915.39	1443.43667	10.8580415	45.1538071	44.8297634	6487.99338	-38.364517	-82.1706019	-39.5612644	6072.21912	-6051.34306	-56.0816215	25.2113387	-90.5010674	6231.60677	12.8618233	99.6314704	47.8434232	6902.004	6945.23156
13.8203607	2650.63085	4106.5649	4463.61982	-23.6264858	4384.25085	5868355.26	1329372.59	953.973711	5455559.62	9275513.01	1102673.81	6889057.86	2837400.42	5490663.26	549.587221	2757532.36	2673304.66	1687096.85	4398834.03	624483.406	4300473.62	5299343.26	9385.11684	-97.6878372	38.6204405	41.9300121	-4192.37832	-79.3143028	49.2461035	47.5823478	-8174.85387	-1378.42207	-42.8697943	91.8490603	-20.1763167	-393.495931	-86.0292841	-41.4697437	-23.5062498	-1066.15948	-7776.63309
5.37348286	1027.58556	135.294532	3725.55796	-4107.44607	4534.26343	4765263.1	2278675.91	265.708536	8643457.15	4855964.66	9467794.26	8660563.51	4203702.95	9894361.36	41.0034433	9084671.35	6407293.25	9665443.67	4395778.49	2562512.33	4787445.93	8748953.93	-5503.06916	39.7715926	-77.4219915	55.9802175	-891.909003	-93.6854213	-10.9481514	-17.8446174	-5541.22388	-4551.28789	-48.292315	39.9436951	2.55362988	5336.01403	-7.40650892	57.1438789	-69.4286048	-9794.72127	-7842.07702
11.1004405	2745.49625	1716.47717	4145.59385	-633.317828	4173.78639	7329022.18	9703514.56	637.441158	1542544.0	6373569.87	5934360.75	5743100.89	1192204.59	9754195.88	48.1435545	4868428.17	7452285.73	8843430.52	1897459.74	5164335.45	5547389.81	4154125.2	-858.901143	50.182128	36.5262747	-13.6762679	-8770.65733	-5.8342278	46.4080334	99.4200349	-3777.54629	-7942.30968	-53.5361022	84.8838449	-56.0163915	-5762.03316	-23.9547968	-57.3160797	54.282999	3687.02173	898.393393
7.25135712	675.077197	702.268875	3232.54673	4597.96429	2128.94329	2585391.94	4590604.46	678.045392	9543905.05	3634364.48	891317.096	5615432.6	2880070.18	2299973.18	623.314083	6585378.22	2981207.82	8047055.46	1128829.1	4357037.65	2281546.59	5122827.78	1227.29659	-37.9509866	-43.7096119	41.2165642	4855.22389	69.1645384	70.7849026	25.0781894	100.061893	-3765.39111	-11.0235691	79.345274	-92.6485203	5.19633293	-97.2140374	-97.652073	39.6117568	2433.08544	-313.585997
24.04676	4036.46394	4685.3871	4724.6352	672.200918	4534.3366	2434485.66	5091359.23	633.178234	9477611.64	4904487.42	9753810.25	7729816.49	1539522.53	1120335.6	703.365386	7848067.35	1229270.19	1688521.92	2927739.12	4264833.16	3614345.27	2278192.67	5660.77828	2.33438015	-56.8891227	65.7088399	8072.37148	-42.7342653	93.4116364	25.4949927	-3727.54514	-3229.34091	27.6387811	-70.3737915	44.4820762	6439.42237	64.1166925	-34.2901051	-20.256561	412.317514	-3625.66173
21.1350715	4521.13803	3479.24371	4684.25121	431.816617	3272.13872	2182716.62	2818776.18	223.126331	6894733.2	3754391.17	2809666.23	1204123.06	5155193.39	1128555.11	367.962072	3992991.83	8040535.55	7018135.41	1240624.49	893982.528	3155067.49	6627705.55	-1914.70005	-27.4193722	-75.3917322	-47.7671401	4582.21103	-17.3358307	31.9915421	-48.2998509	5796.1687	-1330.90722	79.0392507	12.6741193	-54.8741287	106.935958	58.4756995	-42.181341	69.9409172	2209.99133	-1744.57633
5.34441798	1004.64324	199.316565	3532.98399	2872.19286	4667.6087	9447491.33	5782344.2	972.275317	9780432.99	4772426.31	4441555.59	8878839.5	1661190.78	9008762.02	179.905698	6442619.97	4074070.11	2312261.3	7169266.04	7408976.84	7101239.34	9667582.86	498.883724	-35.8646333	-83.9183047	-18.2362497	-3882.26449	54.7187209	-13.8433337	-75.1076043	277.582407	-5696.66177	-96.6049466	69.7984815	-52.4642527	1587.76402	80.624783	68.5210228	-13.0401969	-5337.84121	-8375.89175
33.4842812	1584.34644	3324.00209	2980.87624	1477.67663	539.390134	7504529.87	9238710.86	217.857584	9951361.9	8244298.97	8220094.36	9602874.91	4664117.41	8899319.45	336.288571	8379916.66	5620723.05	9132191.28	3429026.75	5447746.74	7545333.02	7349684.52	-7312.23375	-59.5099777	15.7226205	48.2979774	-1302.08433	-33.8836372	45.2019215	-46.5472937	7793.37525	1816.21432	-79.9060464	41.183424	-15.763855	6077.82125	-22.1266806	45.5472827	-74.6907175	573.583841	7284.97267
45.2695103	2015.76302	1029.85902	4439.23244	4720.51859	592.58207	4081605.25	8185446.53	242.181018	7703851.77	8159474.06	1869785.73	1960485.06	8637009.18	8644063.32	698.924661	6682776.6	3406631.12	9638692.77	6970059.18	9841064.61	5553954.0	5479850.67	9865.44251	15.572691	91.628325	77.1917462	-5741.97233	74.1761565	22.2261786	75.0849724	-285.466313	3151.05677	-28.9411485	53.5067081	-46.6402471	-1355.21173	98.7313747	-10.4033053	88.458395	-5313.05432	3161.05485
16.4239523	2615.59177	785.819297	2235.27014	3307.54042	1198.22737	615996.123	3708612.06	20.2936511	7167098.84	5247192.23	6729996.72	2624558.35	3845591.4	4254021.29	791.512668	5141752.67	787508.077	6208645.47	9873323.52	1955856.21	4456012.56	6570654.23	-971.886516	89.9557829	-45.6656456	86.3498092	-5868.77733	-99.7030845	63.607955	48.4165192	-4044.73424	-4383.64446	51.1087418	62.3689055	36.3227606	1640.29479	61.8913651	-72.1281767	16.5085793	-4548.60091	-8321.8202
33.59023	243.532141	305.632016	339.72392	-4042.71662	1597.64772	8591866.87	2609541.71	696.66934	7436068.07	7836167.99	6820924.48	4430943.69	8585333.67	4957286.78	920.183718	7501077.61	6834371.16	2471346.89	7965179.76	8936180.38	5379250.96	4771433.6	2786.51595	-33.0595195	89.8464561	8.35410357	-1286.25214	84.8637462	-51.9012928	60.9710217	6860.29792	3824.72396	92.2142863	4.71007824	39.4079804	6425.77052	-35.8030438	-24.8656273	55.1894069	7306.78797	2199.45788
56.174687	2967.94952	1264.38862	4394.07139	123.186111	2068.70126	6830421.79	9900010.63	766.495168	8964442.83	6701588.24	2298168.07	3970390.95	2647044.58	1435207.24	706.550241	2517111.33	8678156.24	9952942.01	5524582.32	2879300.1	6578585.15	4814021.0	6293.25628	32.7054143	-26.4695287	81.4348698	-6208.22608	43.2108283	26.2191415	16.3254738	7230.54528	-8090.09224	-91.6849576	-24.6157408	-33.2182825	-2742.49494	94.9916363	-50.6059974	-56.8021983	6913.95521	-6415.4458
13.3967505	149.747094	4637.23766	3705.37819	-417.418942	2365.53563	349066.01	1888536.11	307.880146	8419727.25	5481494.52	8933603.69	6676420.88	7968191.12	2731059.39	178.516019	6653726.7	9262396.45	3155726.43	4049794.23	4855433.5	2573242.65	710317.921	5829.7494	-46.3697479	49.2111269	-35.8445956	608.907788	96.6860852	-19.9318432	97.9290801	4376.83022	-7316.98874	69.3712751	-12.9423708	35.701403	-6143.55178	14.6675143	-50.4924653	-67.8083019	1512.74246	2015.33186
52.6240832	3983.55536	489.502015	462.771747	2159.46913	918.364116	7371380.99	8637090.25	28.4383856	4985551.91	6316619.39	5611761.58	4948642.7	3702188.83	6378655.29	747.187138	3686091.26	3650339.86	7617897.37	9030314.25	2581925.96	2264411.92	9526240.2	4684.39817	91.1494493	-31.3712418	-92.3886925	4480.04246	21.9216466	63.3010745	83.849299	783.10132	-3014.03344	10.2433681	-95.2165309	-44.2978323	2212.97383	-22.7766454	-75.6722108	79.9067616	-1427.36435	640.301704
14.6546224	4139.1333	574.925665	2870.92935	3324.96524	1541.55783	2935016.47	3371980.91	658.989727	5955547.6	7166871.75	4848324.32	3539094.57	9483376.54	7769174.23	935.74363	7832828.97	6839754.0	1231103.54	2695448.43	8215062.59	3039371.84	3980271.52	3792.60421	-34.8514557	41.6796803	57.1681023	-1512.54296	-41.1288261	-44.511497	-60.6507838	-655.41029	-1939.23414	-48.9327013	-99.3396561	-23.3161151	2184.25989	-22.0486879	58.0066442	-12.4252021	2965.37399	1447.11494
35.6794165	3125.48035	3308.27777	3287.70207	1207.87859	1389.12003	6616729.36	2065583.84	470.153779	2195839.54	8368211.61	2798169.45	7511013.01	3103768.35	4302625.41	602.427602	5871022.51	7939293.13	3536009.46	7683458.84	8794852.63	1567933.39	7278904.11	9272.27616	-91.4855488	-12.1457517	-44.6757197	-2392.89045	-21.8563557	-83.7208882	-80.2607805	-5247.13993	-3559.5566	-80.3166687	-4.98018265	-23.8898814	-6447.05087	-32.2096705	-83.4937423	67.2386646	4383.75592	3281.25119
6.11752824	196.69508	460.91128	4751.88035	1334.01155	3422.70607	7338302.53	7633726.42	177.915916	7117318.73	3052139.62	9549316.5	6732629.43	4431345.12	5790636.91	191.626534	8563559.11	5152733.52	8194593.36	5693810.13	869913.804	6050838.98	7579042.68	-7808.12964	4.09321785	-95.5819309	-5.18813133	-5903.88924	-1.2814045	-87.4287203	-73.1077731	-3225.49224	3645.40219	26.6121864	63.1176353	-4.43226099	2477.72813	3.6605835	44.5313931	-57.2315633	-9285.0174	-4356.05645
14.2490554	1004.00492	4965.31475	3969.06284	-8353.01697	1880.03351	7151414.03	7131006.2	324.877858	8829205.42	7500587.66	8055255.19	7531655.08	4185597.63	9416947.23	92.422992	6260435.43	4013020.36	4380987.45	7781803.14	3663629.48	8084538.66	3413069.26	3258.84342	20.375669	68.5071588	93.5867906	5569.24224	-75.1157612	-47.3768592	71.9223976	3442.78932	5431.81062	-96.4313917	-13.6676431	86.4474058	-946.701765	-93.1741454	-60.8428478	-3.86968255	-6236.65333	1795.5184
5.28381599	3518.00495	579.625478	3214.53937	-8248.1505	2419.08532	1318546.92	9252758.35	254.518867	8221234.59	4510427.18	7547963.94	4114879.81	1905943.48	9250707.97	776.299536	9063662.71	7017567.78	9430908.29	9076626.59	2152366.14	8956334.89	1415633.87	-1497.37895	52.5468111	96.2801695	-60.4540974	9071.94018	38.9333606	-91.1588967	68.441999	-5162.92781	358.257294	-52.5938153	53.7906051	50.8957982	-3019.23573	-1.69407129	5.11299372	76.590991	31.8706036	-4822.67201
51.3714314	1060.06117	2581.53496	4531.50536	160.418749	674.602251	6732609.16	8970120.12	380.029649	3033559.25	7705132.07	6007609.95	8511150.47	813918.929	8643994.78	744.109988	6950765.35	5133520.75	2556783.48	4456339.48	8916100.97	473401.26	7136198.31	-8633.46741	-48.6166835	-48.0959356	-19.0691292	-3747.77377	50.8577585	49.9394059	-41.5923238	7473.07062	-6302.0888	-71.6465235	-30.8735549	-44.4298148	-758.110881	-3.8054049	-95.534566	93.710649	9725.38352	8303.07245
23.3586027	3434.06935	96.4095065	4777.70399	151.672363	4287.7972	3019460.81	3106611.46	969.124556	3065210.19	783366.043	5854717.82	7388033.16	4432521.71	1362854.63	229.182526	8630145.78	4557698.55	9087484.66	6501641.09	105403.162	7350587.52	8282262.58	6538.65814	-13.7456954	-87.6940571	21.3115573	8641.92486	-84.3786895	-2.708143	63.7487888	5828.54748	-4644.4732	-14.2544866	-66.1791593	68.1455016	5032.98879	43.0761337	63.3723736	22.5599051	-2414.60919	-6525.12789
16.6424105	706.95224	3429.52274	4050.54723	2307.87158	3115.37926	8783371.1	8339741.74	347.245127	7353960.51	7036411.6	9247635.38	1551820.33	8299310.53	5820956.89	570.678413	6359372.78	3741616.31	7860086.5	4558375.65	6115584.47	4158120.46	5056166.02	-7895.00043	-77.5612235	-61.8479222	35.8338237	-9145.71397	-30.207026	50.8675814	78.672421	1455.06024	6828.41063	30.27004	18.5904503	-94.6265269	5061.9328	2.45891809	-94.5162069	97.6952434	8927.04606	-2355.19707
4.88752564	240.372231	1912.47172	3773.1602	-3183.7827	3853.27381	5467620.52	6245009.3	217.839599	2012292.45	8168549.37	9538196.77	1391110.98	7870285.35	6214161.82	379.644394	7983737.49	3344446.22	8660323.9	4007749.88	4459498.8	9729459.61	8733940.27	-498.111844	-22.1064031	70.1833248	57.0948124	-4596.80259	-80.4539725	-58.9212805	75.664854	-4701.43259	2255.95117	46.6027975	34.7040057	-63.2013917	-9135.35871	-80.9307918	66.9299603	-42.9325998	6942.88373	4584.0466
16.5251778	171.860196	3900.04993	3338.43589	-9093.67509	2659.5638	6431904.95	3069870.93	490.493506	4470626.28	9079572.82	9898589.67	5099362.27	3307163.89	8384373.25	542.010307	7571810.92	6245017.05	6224208.68	9374084.77	9426318.78	4455634.07	5234041.79	3736.20272	-53.5882831	-90.9180261	-95.5594517	5080.8382	-23.6952007	48.4245181	-26.5216827	-956.88343	427.469015	35.7648492	-75.3999174	12.4191046	1886.338	-29.5832336	-72.5550711	22.4781513	-8246.5589	5707.37839
15.9288709	4014.06287	4796.22496	3816.34632	872.0283	4302.00841	6629610.41	8423407.48	805.740178	6834001.23	2114894.58	5806076.53	9237794.07	2638214.4	4081121.69	413.43121	2552617.36	8577690.68	5235136.42	6793979.18	8779089.53	1627505.27	9107858.88	5529.2436	-69.9987617	-61.981559	-51.778127	8095.19638	83.2503279	-98.6891438	22.2866751	8471.64346	-7522.23423	24.8039571	92.8753566	61.4699203	9196.05817	-55.0665089	94.0214541	-28.7427882	2622.42565	-6653.84719
22.5916328	103.73784	661.831684	4713.18517	4040.77172	4176.56068	2972954.75	3442719.89	280.943304	3365424.76	1540833.81	5945152.66	6422520.89	7268346.45	6468394.55	339.891315	6258964.99	8873935.87	2649936.86	7419727.62	1046634.44	3538695.52	8310041.04	-4016.5931	72.7322817	-87.3875543	-18.2390571	749.243498	-50.5244255	5.70249557	-86.0349745	-2107.9725	-3290.27057	-50.9091824	-58.9042723	-98.0965078	-2337.94689	-86.9033024	-44.5598066	30.8154225	-6905.99442	-9946.64059
36.9479501	505.356925	3790.87664	4171.55823	986.664295	4786.98044	4831186.66	2552381.43	82.5106576	6049637.36	8895504.19	1621438.6	7911593.34	9011021.01	5156152.41	517.27885	8787225.1	8937711.01	524161.409	1997910.0	9227972.6	3541046.3	6888282.42	2781.33392	69.9333429	-19.9673414	-57.3066175	-7997.62458	76.5584826	78.1893134	73.8917947	-5584.76627	7730.65925	58.4965825	82.9003572	-80.306077	4606.76074	8.81866217	12.3601913	-20.9797978	7545.33887	3343.7407
41.9748229	614.264706	3076.08956	2355.96648	-5553.70629	2409.57431	6765774.64	2277199.52	989.093065	7070899.09	4233328.55	4739243.25	4514824.17	4117768.22	6507436.39	349.268883	5201950.97	6987938.6	1673575.16	1444011.95	1274697.71	1369440.14	4557749.22	7077.48175	-29.7182322	-21.3888049	44.4595695	2990.94677	-85.4689091	-34.7717941	-96.3188715	-3611.05442	-4229.95925	-1.40862465	34.0091467	32.2663784	8949.12004	71.9218254	-1.50728226	-31.199646	7937.76631	-6123.87955
